theta_abs;0.5620437;0;0.4367631;0;2016-07-13T10:48:04
theta_abs;0.5620437;0;0.4367631;0;2016-07-13T10:48:04
theta_abs;0.5620437;0;0.4367631;0;2016-07-13T10:48:04
alpha_abs;1.050062;0;0.3190968;0;2016-07-13T10:48:04
beta_abs;1.004719;0;0.6676107;0;2016-07-13T10:48:04
beta_abs;1.004719;0;0.6676107;0;2016-07-13T10:48:04
beta_abs;1.004719;0;0.6676107;0;2016-07-13T10:48:04
beta_abs;1.004719;0;0.6676107;0;2016-07-13T10:48:04
theta_abs;0.545825;0;0.4505534;0;2016-07-13T10:48:04
theta_abs;0.545825;0;0.4505534;0;2016-07-13T10:48:04
theta_abs;0.545825;0;0.4505534;0;2016-07-13T10:48:04
theta_abs;0.545825;0;0.4505534;0;2016-07-13T10:48:04
alpha_abs;1.045533;0;0.4022488;0;2016-07-13T10:48:04
beta_abs;0.9453984;0;0.6783111;0;2016-07-13T10:48:04
beta_abs;0.9453984;0;0.6783111;0;2016-07-13T10:48:04
beta_abs;0.9453984;0;0.6783111;0;2016-07-13T10:48:04
beta_abs;0.9453984;0;0.6783111;0;2016-07-13T10:48:04
theta_abs;0.5293602;0;0.4798678;0;2016-07-13T10:48:04
theta_abs;0.5293602;0;0.4798678;0;2016-07-13T10:48:04
theta_abs;0.5293602;0;0.4798678;0;2016-07-13T10:48:04
theta_abs;0.5293602;0;0.4798678;0;2016-07-13T10:48:04
alpha_abs;1.023786;0;0.4846152;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6833589;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6833589;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6833589;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6833589;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5176233;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5176233;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5176233;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5176233;0;2016-07-13T10:48:04
alpha_abs;1.023786;0;0.5025503;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6836341;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6836341;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6836341;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6836341;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5546742;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5546742;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5546742;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5546742;0;2016-07-13T10:48:04
alpha_abs;1.023786;0;0.5025503;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6814019;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6814019;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6814019;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6814019;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5839711;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5839711;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5839711;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.5839711;0;2016-07-13T10:48:04
alpha_abs;1.023786;0;0.5025503;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6767583;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6767583;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6767583;0;2016-07-13T10:48:04
beta_abs;0.8921156;0;0.6767583;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.6019199;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.6019199;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.6019199;0;2016-07-13T10:48:04
theta_abs;0.5137582;0;0.6019199;0;2016-07-13T10:48:04
alpha_abs;1.023786;0;0.5025503;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.6673824;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.6673824;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.6673824;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.6673824;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6132464;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6132464;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6132464;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6132464;0;2016-07-13T10:48:05
alpha_abs;1.023786;0;0.5025503;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.651692;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.651692;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.651692;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.651692;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6250752;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6250752;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6250752;0;2016-07-13T10:48:05
theta_abs;0.5137582;0;0.6250752;0;2016-07-13T10:48:05
alpha_abs;1.023786;0;0.5025503;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.630586;0;2016-07-13T10:48:05
beta_abs;0.8921156;0;0.630586;0;2016-07-13T10:48:05
